1;2;3;4;5;6;7;8;9;10
463;01.03.2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.04.2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.04.2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.04.2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.05.2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.05.2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.05.2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.06.2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.06.2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.07.2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.06.2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.07.2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.07.2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.08.2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.08.2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.08.2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.09.2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.09.2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.09.2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.10.2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.10.2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.10.2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.11.2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.12.2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.12.2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.12.2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1516;01.01.2001;744.0;0.0;0.0;0.0;118.0;492.0;0.0;5.19318
1516;01.03.2001;744.0;0.0;0.0;0.0;119.0;448.0;0.0;5.23719
1516;01.01.2002;744.0;0.0;0.0;0.0;72.0;497.0;0.0;2.73744
1516;01.01.2003;744.0;0.0;0.0;0.0;108.0;608.0;0.0;4.10616
1516;01.02.2001;672.0;0.0;0.0;0.0;99.0;411.0;0.0;4.35699
1516;01.02.2002;672.0;0.0;0.0;0.0;65.0;448.0;0.0;2.4713
