1;2;3;4;5;6;7;8;9;10
744;01.07.2016;744.0;0.0;0.0;0.0;649.91;3890.91;0.0;29.192
744;01.07.2017;744.0;0.0;0.0;0.0;377.17;3562.17;0.0;17.032
744;01.09.2016;720.0;0.0;0.0;0.0;686.96;3359.96;0.0;31.679
744;01.09.2017;720.0;0.0;0.0;0.0;548.96;3616.96;0.0;25.172
744;01.09.2018;720.0;0.0;0.0;0.0;83.543;3652.543;0.0;5.468
744;01.07.2018;744.0;0.0;0.0;0.0;83.824;3738.824;0.0;5.331
744;01.10.2016;744.0;0.0;0.0;0.0;477.79;3331.79;0.0;24.013
744;01.10.2017;744.0;0.0;0.0;0.0;293.19;3768.19;0.0;14.539
744;01.10.2018;744.0;0.0;0.0;0.0;88.295;3766.295;0.0;5.59
744;01.11.2016;720.0;0.0;0.0;0.0;402.89;3196.89;0.0;18.652
744;01.11.2017;720.0;0.0;0.0;0.0;199.02;3578.02;0.0;14.005
744;01.11.2018;384.0;336.0;0.0;0.0;47.021;1978.021;0.0;2.903
950;01.02.2016;352.0;344.0;0.0;0.0;48.0;280.0;0.0;2.328
950;01.01.2016;744.0;0.0;0.0;0.0;68.0;673.0;0.0;3.236
950;01.01.2018;744.0;0.0;0.0;0.0;245.5;3087.5;0.0;16.098
950;01.03.2017;744.0;0.0;0.0;0.0;467.41;2319.41;0.0;22.548
950;01.03.2018;744.0;0.0;0.0;0.0;272.38;3062.38;0.0;18.003
950;01.02.2017;144.0;0.0;0.0;0.0;130.18;448.18;0.0;6.158
950;01.02.2018;672.0;0.0;0.0;0.0;217.69;2770.69;0.0;14.853
950;01.04.2017;720.0;0.0;0.0;0.0;312.18;2255.18;0.0;15.372
950;01.05.2018;744.0;0.0;0.0;0.0;229.802;2935.802;0.0;14.203
950;01.06.2016;720.0;0.0;0.0;0.0;92.4;314.4;0.0;4.237
950;01.06.2017;720.0;0.0;0.0;0.0;159.94;2304.94;0.0;7.493
950;01.04.2018;720.0;0.0;0.0;0.0;264.395;2819.395;0.0;17.488485
950;01.06.2018;720.0;0.0;0.0;0.0;238.355;2400.355;0.0;15.379
950;01.07.2017;744.0;0.0;0.0;0.0;160.64;2631.64;0.0;7.254
950;01.07.2018;744.0;0.0;0.0;0.0;182.329;2395.329;0.0;11.596
950;01.08.2016;744.0;0.0;0.0;0.0;90.73;318.73;0.0;4.133
950;01.08.2017;744.0;0.0;0.0;0.0;80.44;2750.44;0.0;4.519
950;01.10.2016;576.0;168.0;0.0;0.0;56.8;202.8;0.0;2.855
950;01.08.2018;744.0;0.0;0.0;0.0;191.554;2550.554;0.0;11.0
950;01.09.2017;720.0;0.0;0.0;0.0;160.39;3509.39;0.0;7.354
950;01.09.2018;720.0;0.0;0.0;0.0;238.95;2586.95;0.0;14.237
950;01.09.2016;720.0;0.0;0.0;0.0;72.28;255.28;0.0;3.333
950;01.10.2017;744.0;0.0;0.0;0.0;242.51;3482.51;0.0;12.026
950;01.11.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
